"x"
"1"	773.414508850114
"2"	821.065240477162
"3"	794.692852829486
"4"	812.214362517532
"5"	811.343603150735
"6"	810.511779047187
"7"	796.365431382319
"8"	791.012179074094
"9"	817.815515221007
"10"	789.04244462646
"11"	796.2865992568
"12"	794.15300531067
"13"	789.612118553382
"14"	785.503645142531
"15"	782.588921146801
"16"	783.973814482653
"17"	772.574287136716
"18"	789.429880568057
"19"	794.093954591406
"20"	816.45141455333
"21"	800.490301978398
"22"	770.640547081742
"23"	800.094298579312
"24"	779.078617058225
"25"	798.374431274798
"26"	762.844385245899
"27"	810.177850491586
"28"	785.842005926266
"29"	766.694180220961
"30"	785.045627627723
"31"	812.211118667653
"32"	822.672441321469
"33"	831.268438234229
"34"	784.410534592789
"35"	805.984088711967
"36"	794.010957123348
"37"	821.743789843865
"38"	803.338416703648
"39"	799.973382376776
"40"	802.27472707646
"41"	793.800717298757
"42"	795.67746851061
"43"	799.201537495807
"44"	787.814012377061
"45"	806.480870346438
"46"	795.994706943646
"47"	802.956774758974
"48"	789.678856884059
"49"	795.571881908878
"50"	806.827738789195
"51"	806.992324949983
"52"	773.222336836583
"53"	790.470183141693
"54"	776.072977115037
"55"	833.41751456103
"56"	807.118133726866
"57"	782.053138335912
"58"	789.970971263729
"59"	797.410003923856
"60"	800.391379158071
"61"	786.219317472881
"62"	791.063370775111
"63"	805.606614467862
"64"	812.739221713147
"65"	811.575850355024
"66"	796.016103364808
"67"	785.46636537585
"68"	803.943736995913
"69"	814.239278924706
"70"	798.492003167101
"71"	815.356741777765
"72"	789.332301798345
"73"	786.698492340956
"74"	805.476603140031
"75"	796.504022872826
"76"	791.830706179181
"77"	793.139747175727
"78"	815.950335375551
"79"	771.640752638793
"80"	802.423015227749
"81"	771.422285447632
"82"	815.913483136384
"83"	792.788351162192
"84"	778.001531263268
"85"	786.115571680982
"86"	786.744449351236
"87"	803.64286599709
"88"	815.888474264472
"89"	801.636161989296
"90"	814.232158381477
"91"	808.831131838617
"92"	788.709722663608
"93"	809.53030964502
"94"	795.447334360003
"95"	793.781987534262
"96"	806.049212116703
"97"	797.846959933728
"98"	785.774534549184
"99"	810.486545756999
"100"	793.294288856901
"101"	802.002228120537
"102"	786.544874350964
"103"	818.139504273074
"104"	810.727534507609
"105"	801.476274559643
"106"	786.070637321339
"107"	808.382552687779
"108"	814.615781063402
"109"	806.968349554778
"110"	822.386112389329
"111"	804.454812142779
"112"	817.959258364475
"113"	792.013460216216
"114"	800.280450252027
"115"	805.712634344645
"116"	792.85299128677
"117"	812.154797661504
"118"	766.107318303398
"119"	786.248225444931
"120"	816.272457102737
"121"	792.94106244831
"122"	806.874958062001
"123"	799.668127085439
"124"	789.762496713849
"125"	823.407019168176
"126"	771.875761178836
"127"	813.850973595582
"128"	812.262964452296
"129"	788.124304347625
"130"	783.347146487085
"131"	823.139498508102
"132"	805.318014816893
"133"	771.14992853669
"134"	784.177925350391
"135"	806.631115254837
"136"	773.068149304644
"137"	803.95205385757
"138"	804.544588108045
"139"	800.135157652904
"140"	801.174245929496
"141"	775.882499511796
"142"	788.960701800066
"143"	806.268093646298
"144"	800.743031552501
"145"	801.88309761729
"146"	783.515899485479
"147"	793.541634158538
"148"	785.410018696378
"149"	786.532770083488
"150"	792.425298077768
"151"	817.197858079245
"152"	795.922847438267
"153"	830.526022783294
"154"	792.637258367687
"155"	794.058319159506
"156"	783.11217411587
"157"	807.398314827114
"158"	780.049670576195
"159"	817.316787161667
"160"	777.358549448303
"161"	813.526261871122
"162"	808.905015351861
"163"	788.954150538644
"164"	806.350216166991
"165"	773.083143337935
"166"	769.856649978154
"167"	820.742884088917
"168"	767.970979309263
"169"	809.223449671644
"170"	781.448684006364
"171"	814.597731098097
"172"	782.046726001278
"173"	788.363848067478
"174"	796.560788031157
"175"	780.01433297846
"176"	764.854026380438
"177"	800.919213364177
"178"	808.068669587051
"179"	825.159645237839
"180"	795.441778413643
"181"	814.664311323697
"182"	802.521363884688
"183"	830.688173019818
"184"	804.215272605105
"185"	786.955612121332
"186"	793.837130494585
"187"	804.354997419826
"188"	793.096340518761
"189"	792.562636935238
"190"	767.816914791129
"191"	801.310326986895
"192"	804.998532082835
"193"	767.301241277087
"194"	789.968806306835
"195"	776.493855535093
"196"	781.682801652211
"197"	793.507870960435
"198"	843.045779048193
"199"	788.79931542706
"200"	793.672980249222
"201"	799.191707876292
"202"	789.027140398839
"203"	806.322970462847
"204"	799.704602015344
"205"	787.216805733802
"206"	809.159515874172
"207"	799.275435800109
"208"	792.655688764005
"209"	780.164265488029
"210"	827.171587036741
"211"	772.908692234086
"212"	843.668225443075
"213"	795.841231682465
"214"	783.726234816482
"215"	789.976669779806
"216"	800.580167040832
"217"	783.703436597129
"218"	832.322141135849
"219"	814.755299947544
"220"	827.553270236315
"221"	793.165426129631
"222"	778.455580478733
"223"	782.363414247802
"224"	813.66918038247
"225"	821.298611952379
"226"	833.026645659319
