"x"
"1"	590.941915190978
"2"	590.941915190978
"3"	569.447819786681
"4"	569.447819786681
"5"	552.081433085176
"6"	552.081433085176
"7"	548.417199862508
"8"	548.417199862508
"9"	577.984366380693
"10"	577.984366380693
"11"	555.107834547915
"12"	555.107834547915
"13"	571.497398198096
"14"	571.497398198096
"15"	562.242479036347
"16"	562.242479036347
"17"	548.644717473384
"18"	548.644717473384
"19"	542.088617252171
"20"	542.088617252171
"21"	526.208250196953
"22"	526.208250196953
"23"	532.9324519735
"24"	532.9324519735
"25"	575.060126629169
"26"	575.060126629169
"27"	567.239705454137
"28"	567.239705454137
"29"	568.849727133385
"30"	568.849727133385
"31"	575.77327595177
"32"	575.77327595177
"33"	571.44283937272
"34"	571.44283937272
"35"	563.182718155575
"36"	563.182718155575
"37"	551.781876105585
"38"	551.781876105585
"39"	577.85138384189
"40"	577.85138384189
"41"	565.142675523273
"42"	565.142675523273
"43"	600.758192310571
"44"	600.758192310571
"45"	578.01520074725
"46"	578.01520074725
"47"	576.089056970496
"48"	576.089056970496
"49"	549.77770381614
"50"	549.77770381614
"51"	565.467172657917
"52"	565.467172657917
"53"	577.303994903646
"54"	577.303994903646
"55"	560.02033234097
"56"	560.02033234097
"57"	563.246692622619
"58"	563.246692622619
"59"	573.046400770855
"60"	573.046400770855
"61"	587.75572514916
"62"	587.75572514916
"63"	549.87683259625
"64"	549.87683259625
"65"	563.574850334387
"66"	563.574850334387
"67"	566.359224178093
"68"	566.359224178093
"69"	590.712717100427
"70"	590.712717100427
"71"	556.129519004488
"72"	556.129519004488
"73"	556.930724091342
"74"	556.930724091342
"75"	529.202148735194
"76"	529.202148735194
"77"	593.357168868105
"78"	593.357168868105
"79"	573.679294647636
"80"	581.604331417314
"81"	579.428927972893
"82"	579.428927972893
"83"	532.617671532012
"84"	532.617671532012
"85"	553.518615709724
"86"	553.518615709724
"87"	560.327764644713
"88"	560.327764644713
"89"	547.410850871552
"90"	547.410850871552
"91"	526.12854890919
"92"	526.12854890919
"93"	581.5526583186
"94"	581.5526583186
"95"	561.281841955546
"96"	569.206878725225
"97"	564.633338503408
"98"	564.633338503408
"99"	588.142803089298
"100"	588.142803089298
"101"	559.484893200513
"102"	559.484893200513
"103"	579.849394883245
"104"	579.849394883245
"105"	577.454170559861
"106"	577.454170559861
"107"	555.745858411428
"108"	555.745858411428
"109"	549.637959972682
"110"	549.637959972682
"111"	559.626526264346
"112"	559.626526264346
"113"	569.535234036678
"114"	569.535234036678
"115"	556.928884511624
"116"	556.928884511624
"117"	567.740237535045
"118"	567.740237535045
"119"	552.072269475727
"120"	552.072269475727
"121"	574.012304349956
"122"	574.012304349956
"123"	569.509441107195
"124"	569.509441107195
"125"	535.902441803852
"126"	535.902441803852
"127"	559.533442362603
"128"	559.533442362603
"129"	551.708343192087
"130"	551.708343192087
"131"	560.813898939392
"132"	560.813898939392
"133"	579.226542514098
"134"	579.226542514098
"135"	559.240038203417
"136"	559.240038203417
"137"	552.809346668756
"138"	552.809346668756
"139"	546.079119814855
"140"	546.079119814855
"141"	600.184049779036
"142"	600.184049779036
"143"	550.117546005247
"144"	550.117546005247
"145"	547.340093645019
"146"	547.340093645019
"147"	562.296216750986
"148"	562.296216750986
"149"	558.844908335176
"150"	558.844908335176
"151"	570.199134711997
"152"	570.199134711997
"153"	563.069311047495
"154"	563.069311047495
"155"	593.230526902695
"156"	593.230526902695
"157"	565.300906973342
"158"	565.300906973342
"159"	573.095409364607
"160"	573.095409364607
"161"	578.439634890087
"162"	578.439634890087
"163"	563.163029220078
"164"	563.163029220078
"165"	555.071202760523
"166"	555.071202760523
"167"	565.896553284007
"168"	573.821590053685
"169"	581.712900303651
"170"	581.712900303651
"171"	548.716212946275
"172"	548.716212946275
"173"	549.21437130007
"174"	549.21437130007
"175"	560.775013919172
"176"	560.775013919172
"177"	560.730732670467
"178"	560.730732670467
"179"	558.023170086689
"180"	558.023170086689
"181"	549.897147706884
"182"	549.897147706884
"183"	563.583117056854
"184"	571.508153826532
"185"	545.409602013218
"186"	545.409602013218
"187"	565.942876128054
"188"	565.942876128054
"189"	559.940941575038
